"","ID","Title","country","BLFamilyLatin","common_name","subject.type","Age.Class","toxicant.specific","toxicant.group","sample.type","sample.size","exposed","BodyMass.Value","Diet.Inv","Diet.Scav","concentration","concentration.level.estimate.type","Detection.limit..if.reported.","unit.of.measure","sublethal.effects.assessed.","sublethal.specific","sublethal.type"
"3098",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Peregrine Falcon","wild","unknown/mixed","Ni","heavy metals","feathers - body",7,NA,759.95,10,0,113.5,"arithmetic mean",NA,"ug/g","no","none","none"
"3099",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Peregrine Falcon","wild","unknown/mixed","Pb","heavy metals","feathers - body",7,NA,759.95,10,0,24.43,"arithmetic mean",NA,"ug/g","no","none","none"
"3100",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Peregrine Falcon","wild","unknown/mixed","Cu","heavy metals","feathers - body",7,NA,759.95,10,0,27.56,"arithmetic mean",NA,"ug/g","no","none","none"
"3101",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Peregrine Falcon","wild","unknown/mixed","As","heavy metals","feathers - body",7,NA,759.95,10,0,12.97,"arithmetic mean",NA,"ug/g","no","none","none"
"3102",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Saker Falcon","wild","unknown/mixed","Cd","heavy metals","feathers - body",1,NA,961.21,0,0,4,"n=1",NA,"ug/g","no","none","none"
"3103",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Saker Falcon","wild","unknown/mixed","Zn","heavy metals","feathers - body",1,NA,961.21,0,0,294.3,"n=1",NA,"ug/g","no","none","none"
"3104",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Saker Falcon","wild","unknown/mixed","Ni","heavy metals","feathers - body",1,NA,961.21,0,0,152.9,"n=1",NA,"ug/g","no","none","none"
"3105",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Saker Falcon","wild","unknown/mixed","Pb","heavy metals","feathers - body",1,NA,961.21,0,0,NA,"n=1",NA,"ug/g","no","none","none"
"3106",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Saker Falcon","wild","unknown/mixed","Cu","heavy metals","feathers - body",1,NA,961.21,0,0,10,"n=1",NA,"ug/g","no","none","none"
"3107",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Saker Falcon","wild","unknown/mixed","As","heavy metals","feathers - body",1,NA,961.21,0,0,3.24,"n=1",NA,"ug/g","no","none","none"
"3108",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Common Kestrel","wild","unknown/mixed","Cd","heavy metals","feathers - body",1,NA,183.21,10,0,5.2,"n=1",NA,"ug/g","no","none","none"
"3109",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Common Kestrel","wild","unknown/mixed","Zn","heavy metals","feathers - body",1,NA,183.21,10,0,289.3,"n=1",NA,"ug/g","no","none","none"
"3110",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Common Kestrel","wild","unknown/mixed","Ni","heavy metals","feathers - body",1,NA,183.21,10,0,500,"n=1",NA,"ug/g","no","none","none"
"3111",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Common Kestrel","wild","unknown/mixed","Pb","heavy metals","feathers - body",1,NA,183.21,10,0,62.66,"n=1",NA,"ug/g","no","none","none"
"3112",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Common Kestrel","wild","unknown/mixed","Cu","heavy metals","feathers - body",1,NA,183.21,10,0,NA,"n=1",NA,"ug/g","no","none","none"
"3113",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Common Kestrel","wild","unknown/mixed","As","heavy metals","feathers - body",1,NA,183.21,10,0,44.55,"n=1",NA,"ug/g","no","none","none"
"3114",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Laggar Falcon","wild","unknown/mixed","Cd","heavy metals","feathers - body",2,NA,755,10,0,3.34,"arithmetic mean",NA,"ug/g","no","none","none"
"3115",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Laggar Falcon","wild","unknown/mixed","Zn","heavy metals","feathers - body",2,NA,755,10,0,154.6,"arithmetic mean",NA,"ug/g","no","none","none"
"3116",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Laggar Falcon","wild","unknown/mixed","Ni","heavy metals","feathers - body",2,NA,755,10,0,264.2,"arithmetic mean",NA,"ug/g","no","none","none"
"3117",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Laggar Falcon","wild","unknown/mixed","Pb","heavy metals","feathers - body",2,NA,755,10,0,32.23,"arithmetic mean",NA,"ug/g","no","none","none"
"3118",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Laggar Falcon","wild","unknown/mixed","Cu","heavy metals","feathers - body",2,NA,755,10,0,NA,"arithmetic mean",NA,"ug/g","no","none","none"
"3119",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Laggar Falcon","wild","unknown/mixed","As","heavy metals","feathers - body",2,NA,755,10,0,39.34,"arithmetic mean",NA,"ug/g","no","none","none"
"3120",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Red-necked Falcon","wild","unknown/mixed","Cd","heavy metals","feathers - body",1,NA,208,20,0,1.07,"n=1",NA,"ug/g","no","none","none"
"3121",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Red-necked Falcon","wild","unknown/mixed","Zn","heavy metals","feathers - body",1,NA,208,20,0,125.7,"n=1",NA,"ug/g","no","none","none"
"3122",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Red-necked Falcon","wild","unknown/mixed","Ni","heavy metals","feathers - body",1,NA,208,20,0,117.5,"n=1",NA,"ug/g","no","none","none"
"3123",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Red-necked Falcon","wild","unknown/mixed","Pb","heavy metals","feathers - body",1,NA,208,20,0,18.69,"n=1",NA,"ug/g","no","none","none"
"3124",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Red-necked Falcon","wild","unknown/mixed","Cu","heavy metals","feathers - body",1,NA,208,20,0,22.22,"n=1",NA,"ug/g","no","none","none"
"3125",226,"Estimation of heavy metal resi","Pakistan","Falconidae","Red-necked Falcon","wild","unknown/mixed","As","heavy metals","feathers - body",1,NA,208,20,0,18,"n=1",NA,"ug/g","no","none","none"
"3126",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Short-eared Owl","wild","unknown/mixed","Cd","heavy metals","feathers - body",1,NA,322.61,0,0,1.7,"n=1",NA,"ug/g","no","none","none"
"3127",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Short-eared Owl","wild","unknown/mixed","Zn","heavy metals","feathers - body",1,NA,322.61,0,0,126.3,"n=1",NA,"ug/g","no","none","none"
"3128",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Short-eared Owl","wild","unknown/mixed","Ni","heavy metals","feathers - body",1,NA,322.61,0,0,95.75,"n=1",NA,"ug/g","no","none","none"
"3129",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Short-eared Owl","wild","unknown/mixed","Pb","heavy metals","feathers - body",1,NA,322.61,0,0,12,"n=1",NA,"ug/g","no","none","none"
"3130",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Short-eared Owl","wild","unknown/mixed","Cu","heavy metals","feathers - body",1,NA,322.61,0,0,8.75,"n=1",NA,"ug/g","no","none","none"
"3131",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Short-eared Owl","wild","unknown/mixed","As","heavy metals","feathers - body",1,NA,322.61,0,0,4.81,"n=1",NA,"ug/g","no","none","none"
"3132",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Spotted Owlet","wild","unknown/mixed","Cd","heavy metals","feathers - body",4,NA,112,70,0,1.28,"arithmetic mean",NA,"ug/g","no","none","none"
"3133",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Spotted Owlet","wild","unknown/mixed","Zn","heavy metals","feathers - body",4,NA,112,70,0,90.74,"arithmetic mean",NA,"ug/g","no","none","none"
"3134",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Spotted Owlet","wild","unknown/mixed","Ni","heavy metals","feathers - body",4,NA,112,70,0,68.44,"arithmetic mean",NA,"ug/g","no","none","none"
"3135",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Spotted Owlet","wild","unknown/mixed","Pb","heavy metals","feathers - body",4,NA,112,70,0,6.08,"arithmetic mean",NA,"ug/g","no","none","none"
"3136",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Spotted Owlet","wild","unknown/mixed","Cu","heavy metals","feathers - body",4,NA,112,70,0,7.61,"arithmetic mean",NA,"ug/g","no","none","none"
"3137",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Spotted Owlet","wild","unknown/mixed","As","heavy metals","feathers - body",4,NA,112,70,0,6.44,"arithmetic mean",NA,"ug/g","no","none","none"
"3138",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Eurasian Eagle-owl","wild","unknown/mixed","Cd","heavy metals","feathers - body",1,NA,2668.51,10,0,0.07,"n=1",NA,"ug/g","no","none","none"
"3139",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Eurasian Eagle-owl","wild","unknown/mixed","Zn","heavy metals","feathers - body",1,NA,2668.51,10,0,NA,"n=1",NA,"ug/g","no","none","none"
"3140",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Eurasian Eagle-owl","wild","unknown/mixed","Ni","heavy metals","feathers - body",1,NA,2668.51,10,0,4.01,"n=1",NA,"ug/g","no","none","none"
"3141",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Eurasian Eagle-owl","wild","unknown/mixed","Pb","heavy metals","feathers - body",1,NA,2668.51,10,0,17.9,"n=1",NA,"ug/g","no","none","none"
"3142",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Eurasian Eagle-owl","wild","unknown/mixed","Cu","heavy metals","feathers - body",1,NA,2668.51,10,0,3.38,"n=1",NA,"ug/g","no","none","none"
"3143",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Eurasian Eagle-owl","wild","unknown/mixed","As","heavy metals","feathers - body",1,NA,2668.51,10,0,1.06,"n=1",NA,"ug/g","no","none","none"
"3144",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Asian Barred Owlet","wild","unknown/mixed","Cd","heavy metals","feathers - body",1,NA,198.16,60,0,0.86,"n=1",NA,"ug/g","no","none","none"
"3145",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Asian Barred Owlet","wild","unknown/mixed","Zn","heavy metals","feathers - body",1,NA,198.16,60,0,56.64,"n=1",NA,"ug/g","no","none","none"
"3146",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Asian Barred Owlet","wild","unknown/mixed","Ni","heavy metals","feathers - body",1,NA,198.16,60,0,68.22,"n=1",NA,"ug/g","no","none","none"
"3147",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Asian Barred Owlet","wild","unknown/mixed","Pb","heavy metals","feathers - body",1,NA,198.16,60,0,8.57,"n=1",NA,"ug/g","no","none","none"
"3148",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Asian Barred Owlet","wild","unknown/mixed","Cu","heavy metals","feathers - body",1,NA,198.16,60,0,4.11,"n=1",NA,"ug/g","no","none","none"
"3149",226,"Estimation of heavy metal resi","Pakistan","Strigidae","Asian Barred Owlet","wild","unknown/mixed","As","heavy metals","feathers - body",1,NA,198.16,60,0,4.68,"n=1",NA,"ug/g","no","none","none"
"3150",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","Sum of PCBs","PCBs","blood plasma",31,NA,1936.49,0,0,0.58,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3151",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","Sum of PCBs","PCBs","blood plasma",11,NA,1936.49,0,0,6.59,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3152",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","Sum of PCBs","PCBs","blood plasma",71,NA,1936.49,0,0,17.67,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3153",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","adult","Sum of PCBs","PCBs","blood plasma",7,NA,1936.49,0,0,54.06,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3154",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","p,p'-DDE","organochlorine insecticides","blood plasma",31,NA,1936.49,0,0,0.03,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3155",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","p,p'-DDE","organochlorine insecticides","blood plasma",11,NA,1936.49,0,0,0.06,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3156",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","p,p'-DDE","organochlorine insecticides","blood plasma",71,NA,1936.49,0,0,0.1,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3157",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","adult","p,p'-DDE","organochlorine insecticides","blood plasma",7,NA,1936.49,0,0,0.02,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3158",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","p,p'-DDD","organochlorine insecticides","blood plasma",31,NA,1936.49,0,0,NA,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3159",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","p,p'-DDD","organochlorine insecticides","blood plasma",11,NA,1936.49,0,0,NA,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3160",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","p,p'-DDD","organochlorine insecticides","blood plasma",71,NA,1936.49,0,0,0.01,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3161",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","adult","p,p'-DDD","organochlorine insecticides","blood plasma",7,NA,1936.49,0,0,NA,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3162",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","o,p'-DDT","organochlorine insecticides","blood plasma",31,NA,1936.49,0,0,NA,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3163",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","o,p'-DDT","organochlorine insecticides","blood plasma",11,NA,1936.49,0,0,NA,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3164",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","o,p'-DDT","organochlorine insecticides","blood plasma",71,NA,1936.49,0,0,0.01,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3165",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","adult","o,p'-DDT","organochlorine insecticides","blood plasma",7,NA,1936.49,0,0,NA,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3166",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","p,p'-DDT","organochlorine insecticides","blood plasma",31,NA,1936.49,0,0,NA,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3167",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","p,p'-DDT","organochlorine insecticides","blood plasma",11,NA,1936.49,0,0,NA,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3168",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","p,p'-DDT","organochlorine insecticides","blood plasma",71,NA,1936.49,0,0,0.01,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3169",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","adult","p,p'-DDT","organochlorine insecticides","blood plasma",7,NA,1936.49,0,0,NA,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3170",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","Sum of DDT","organochlorine insecticides","blood plasma",31,NA,1936.49,0,0,0.03,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3171",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","Sum of DDT","organochlorine insecticides","blood plasma",11,NA,1936.49,0,0,0.06,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3172",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","Sum of DDT","organochlorine insecticides","blood plasma",71,NA,1936.49,0,0,0.14,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3173",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","adult","Sum of DDT","organochlorine insecticides","blood plasma",7,NA,1936.49,0,0,0.02,"geometric mean","<0.01","ng/ml","yes","body condition","Morphology"
"3174",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","As","heavy metals","blood",30,NA,1936.49,0,0,0.051,"geometric mean","<0.072","ug/g","yes","body condition","Morphology"
"3175",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","As","heavy metals","blood",11,NA,1936.49,0,0,0.048,"geometric mean","<0.072","ug/g","yes","body condition","Morphology"
"3176",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","As","heavy metals","blood",75,NA,1936.49,0,0,0.101,"geometric mean","<0.072","ug/g","yes","body condition","Morphology"
"3177",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","adult","As","heavy metals","blood",7,NA,1936.49,0,0,0.103,"geometric mean","<0.072","ug/g","yes","body condition","Morphology"
"3178",229,"Pollutant accumulation pattern","Spain","Accipitridae","Bonelli's Eagle","wild","nestling","Hg","heavy metals","blood",30,NA,1936.49,0,0,0.043,"geometric mean","<0.052","ug/g","yes","body condition","Morphology"
