"","ID","Title","start","end","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","concentration..ND.for.non.detects.","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type","Continent","BodyMass.Value"
"2936",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","DDT","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",17,2,"0.12","SY","female",NA,NA,"0.02",NA,"ND","0.05","ppm","wet","no","none","none","N. America",759.95
"2937",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","DDD","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",76,2,"0.03","HY","female",NA,NA,"0.02",NA,"ND","0.05","ppm","wet","no","none","none","N. America",759.95
"2938",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","DDD","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",17,1,"0.06","SY","female",NA,NA,"0.02",NA,"ND","0.08","ppm","wet","no","none","none","N. America",759.95
"2939",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","DDD","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",5,1,"0.2","ASY","female",NA,NA,"0.02",NA,"ND","0.04","ppm","wet","no","none","none","N. America",759.95
"2940",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","heptachlor epoxide","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",43,2,"0.05","HY","male",NA,NA,"0.02",NA,"ND","0.02","ppm","wet","no","none","none","N. America",759.95
"2941",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","heptachlor epoxide","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",76,4,"0.05","HY","female",NA,NA,"0.02",NA,"ND","0.04","ppm","wet","no","none","none","N. America",759.95
"2942",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","heptachlor epoxide","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",17,6,"0.35","SY","female",NA,NA,"0.02",NA,"ND","0.1","ppm","wet","no","none","none","N. America",759.95
"2943",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","heptachlor epoxide","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",5,3,"0.6","ASY","female",NA,NA,"0.02",NA,"ND","0.08","ppm","wet","no","none","none","N. America",759.95
"2944",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","Dieldrin","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",43,2,"0.05","HY","male",NA,NA,"0.02",NA,"ND","7.0000000000000007E-2","ppm","wet","no","none","none","N. America",759.95
"2945",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","Dieldrin","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",76,8,"0.11","HY","female",NA,NA,"0.02",NA,"ND","0.08","ppm","wet","no","none","none","N. America",759.95
"2946",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","Dieldrin","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",17,11,"0.65","SY","female",NA,NA,"0.02",NA,"ND","0.36","ppm","wet","no","none","none","N. America",759.95
"2947",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","Dieldrin","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",5,3,"0.6","ASY","female",NA,NA,"0.02",NA,"ND","0.12","ppm","wet","no","none","none","N. America",759.95
"2948",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","oxychlordane","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",76,3,"0.04","HY","female",NA,NA,"0.02",NA,"ND","0.05","ppm","wet","no","none","none","N. America",759.95
"2949",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","oxychlordane","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",17,7,"0.41","SY","female",NA,NA,"0.02",NA,"ND","0.11","ppm","wet","no","none","none","N. America",759.95
"2950",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","oxychlordane","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",5,3,"0.6","ASY","female",NA,NA,"0.02",NA,"ND","7.0000000000000007E-2","ppm","wet","no","none","none","N. America",759.95
"2951",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","cis-chlordane","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",43,2,"0.05","HY","male",NA,NA,"0.02",NA,"ND","0.02","ppm","wet","no","none","none","N. America",759.95
"2952",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","cis-chlordane","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",76,6,"0.08","HY","female",NA,NA,"0.02",NA,"ND","0.12","ppm","wet","no","none","none","N. America",759.95
"2953",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","cis-chlordane","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",17,1,"0.06","SY","female",NA,NA,"0.02",NA,"ND","0.02","ppm","wet","no","none","none","N. America",759.95
"2954",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","cis-chlordane","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",5,1,"0.2","ASY","female",NA,NA,"0.02",NA,"ND","0.03","ppm","wet","no","none","none","N. America",759.95
"2955",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","Mirex","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",76,3,"0.04","HY","female",NA,NA,"0.02",NA,"ND","7.0000000000000007E-2","ppm","wet","no","none","none","N. America",759.95
"2956",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","Mirex","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",17,6,"0.35","SY","female",NA,NA,"0.02",NA,"ND","0.15","ppm","wet","no","none","none","N. America",759.95
"2957",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","Mirex","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",5,2,"0.4","ASY","female",NA,NA,"0.02",NA,"ND","0.1","ppm","wet","no","none","none","N. America",759.95
"2958",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","HCB (Hexachlorobenzene)","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",43,1,"0.02","HY","male",NA,NA,"0.02",NA,"ND","0.02","ppm","wet","no","none","none","N. America",759.95
"2959",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","HCB (Hexachlorobenzene)","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",76,1,"0.01","HY","female",NA,NA,"0.02",NA,"ND","0.04","ppm","wet","no","none","none","N. America",759.95
"2960",218,"Migratory peregrine falcons, F","1976","1980","United States of America","Peregrine Falcon","Falco peregrinus","wild","HCB (Hexachlorobenzene)","organochlorine insecticides","blood plasma","Assateage Island, Maryland/Virginia - Fall",17,4,"0.24","SY","female",NA,NA,"0.02",NA,"ND","0.15","ppm","wet","no","none","none","N. America",759.95
"2961",219,"Case studies in poisoning: Two","1997",NA,"United States of America","Golden Eagle","Aquila chrysaetos","wild","Pb","heavy metals","blood",NA,1,1,"1","Adult","unknown/mixed",NA,"0.28999999999999998",NA,NA,NA,NA,"ppm","wet","yes","locomotion","Behavior","N. America",4247.97
"2962",220,"Determination of PCDDs, PCDFs,","1983","1988","United States of America","Peregrine Falcon","Falco peregrinus","wild","p,p′-DDE","organochlorine insecticides","egg(s)",NA,7,NA,NA,"egg(s)","unknown/mixed","geometric mean","12000",NA,NA,NA,NA,"μg/kg","wet","no","none","none","N. America",759.95
"2963",220,"Determination of PCDDs, PCDFs,","1983","1988","United States of America","Peregrine Falcon","Falco peregrinus","wild","b-BCH","organochlorine insecticides","egg(s)",NA,7,NA,NA,"egg(s)","unknown/mixed","geometric mean","24",NA,NA,NA,NA,"μg/kg","wet","no","none","none","N. America",759.95
"2964",220,"Determination of PCDDs, PCDFs,","1983","1988","United States of America","Peregrine Falcon","Falco peregrinus","wild","Heptachlor epoxide","organochlorine insecticides","egg(s)",NA,7,NA,NA,"egg(s)","unknown/mixed","geometric mean","2.5",NA,NA,NA,NA,"μg/kg","wet","no","none","none","N. America",759.95
"2965",220,"Determination of PCDDs, PCDFs,","1983","1988","United States of America","Peregrine Falcon","Falco peregrinus","wild","oxychlordane","organochlorine insecticides","egg(s)",NA,7,NA,NA,"egg(s)","unknown/mixed","geometric mean","55",NA,NA,NA,NA,"μg/kg","wet","no","none","none","N. America",759.95
"2966",220,"Determination of PCDDs, PCDFs,","1983","1988","United States of America","Peregrine Falcon","Falco peregrinus","wild","HCB (Hexachlorobenzene)","organochlorine insecticides","egg(s)",NA,7,NA,NA,"egg(s)","unknown/mixed","geometric mean","36",NA,NA,NA,NA,"μg/kg","wet","no","none","none","N. America",759.95
"2967",220,"Determination of PCDDs, PCDFs,","1983","1988","United States of America","Peregrine Falcon","Falco peregrinus","wild","mirex","organochlorine insecticides","egg(s)",NA,7,NA,NA,"egg(s)","unknown/mixed","geometric mean","24",NA,NA,NA,NA,"μg/kg","wet","no","none","none","N. America",759.95
"2968",220,"Determination of PCDDs, PCDFs,","1983","1988","United States of America","Peregrine Falcon","Falco peregrinus","wild","Total PCBs","PCBs","egg(s)",NA,7,NA,NA,"egg(s)","unknown/mixed","geometric mean","4800",NA,NA,NA,NA,"μg/kg","wet","no","none","none","N. America",759.95
"2969",220,"Determination of PCDDs, PCDFs,","1983","1988","United States of America","Peregrine Falcon","Falco peregrinus","wild","Total PCDD/F","organochlorine insecticides","egg(s)",NA,7,NA,NA,"egg(s)","unknown/mixed","geometric mean","17",NA,NA,NA,NA,"μg/kg","wet","no","none","none","N. America",759.95
"2970",220,"Determination of PCDDs, PCDFs,","1983","1988","United States of America","Peregrine Falcon","Falco peregrinus","wild","Total Non-ortho-PCBs","organochlorine insecticides","egg(s)",NA,7,NA,NA,"egg(s)","unknown/mixed","geometric mean","103",NA,NA,NA,NA,"μg/kg","wet","no","none","none","N. America",759.95
"2971",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","p,p′-DDE","organochlorine insecticides","egg(s)","Wisconsin",15,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","4.76",NA,NA,"1.81","15.27","ppm","wet","no","none","none","N. America",4700.58
"2972",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","p,p′-DDD","organochlorine insecticides","egg(s)","Wisconsin",15,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","0.32",NA,NA,"0.1","0.69","ppm","wet","no","none","none","N. America",4700.58
"2973",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","p,p′-DDT","organochlorine insecticides","egg(s)","Wisconsin",15,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","0.06",NA,NA,"ND","0.23","ppm","wet","no","none","none","N. America",4700.58
"2974",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","Dieldrin","organochlorine insecticides","egg(s)","Wisconsin",15,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","0.37",NA,NA,"7.0000000000000007E-2","1.2","ppm","wet","no","none","none","N. America",4700.58
"2975",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","Heptachlor epoxide","organochlorine insecticides","egg(s)","Wisconsin",15,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","0.02",NA,NA,"6.0000000000000001E-3","0.06","ppm","wet","no","none","none","N. America",4700.58
"2976",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","p,p′-DDE","organochlorine insecticides","egg(s)","Maine",5,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","21.76",NA,NA,"13.2","27.55","ppm","wet","no","none","none","N. America",4700.58
"2977",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","p,p′-DDD","organochlorine insecticides","egg(s)","Maine",5,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","0.82",NA,NA,"0.44","1.58","ppm","wet","no","none","none","N. America",4700.58
"2978",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","p,p′-DDT","organochlorine insecticides","egg(s)","Maine",5,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","0.56000000000000005",NA,NA,"ND","1.38","ppm","wet","no","none","none","N. America",4700.58
"2979",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","Dieldrin","organochlorine insecticides","egg(s)","Maine",5,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","1.41",NA,NA,"0.31","3.12","ppm","wet","no","none","none","N. America",4700.58
"2980",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","Heptachlor epoxide","organochlorine insecticides","egg(s)","Maine",5,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","0.02",NA,NA,"ND","0.04","ppm","wet","no","none","none","N. America",4700.58
"2981",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","p,p′-DDE","organochlorine insecticides","egg(s)","Florida",6,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","10.72",NA,NA,"4.29","27.93","ppm","wet","no","none","none","N. America",4700.58
"2982",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","p,p′-DDD","organochlorine insecticides","egg(s)","Florida",6,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","0.56999999999999995",NA,NA,"0.31","0.8","ppm","wet","no","none","none","N. America",4700.58
"2983",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","p,p′-DDT","organochlorine insecticides","egg(s)","Florida",6,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","0.18",NA,NA,"ND","0.67","ppm","wet","no","none","none","N. America",4700.58
"2984",221,"Organochlorine and heavy metal","1968",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","Dieldrin","organochlorine insecticides","egg(s)","Florida",6,NA,NA,"egg(s)","unknown/mixed","arithmetic mean","0.21",NA,NA,"0.11","0.28000000000000003","ppm","wet","no","none","none","N. America",4700.58
