ID,Title,start,end,country,common_name,sci_name,subject.type,toxicant.specific,toxicant.group,sample.type,group,sample.size,exposed,proportion,Age.Class,Sex,concentration.level.estimate.type,concentration..ND.for.non.detects.,Detection.limit..if.reported.,SD.of.concentration,minimum,maximum,unit.of.measure,wet.dry.weight.,sublethal.effects.assessed.,sublethal.specific,sublethal.type
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,"p,p'-DDE",organochlorine insecticides,blood,NA,2,NA,NA,juvenile,male,geometric mean,7.00E-02,<0.09-<0.33; <4.0,NA,0.04,0.13,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,rehab,"p,p'-DDE",organochlorine insecticides,liver,NA,5,NA,NA,juvenile,female,geometric mean,1.19,NA,NA,0.17,7.3,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,rehab,"p,p'-DDE",organochlorine insecticides,liver,NA,6,NA,NA,juvenile,male,geometric mean,4.05,NA,NA,1.3,23.81,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,rehab,"p,p'-DDE",organochlorine insecticides,liver,NA,1,NA,NA,juvenile,unknown/mixed,n=1,0.89,NA,NA,n=1,n=1,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,blood,NA,21,NA,NA,adult,unknown/mixed,geometric mean,ND,<0.31-<1.70; <20,NA,NA,NA,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,rehab,Total PCBs,PCBs,brain,NA,6,NA,NA,adult,female,geometric mean,2.35,<0.56,NA,0.26,13,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,rehab,Total PCBs,PCBs,brain,NA,3,NA,NA,adult,male,geometric mean,5.38,<0.56,NA,1,24,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,rehab,Total PCBs,PCBs,brain,NA,1,NA,NA,adult,unknown/mixed,n=1,0.64,<0.56,NA,n=1,n=1,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,rehab,Total PCBs,PCBs,liver,NA,9,NA,NA,adult,female,geometric mean,4.66,<0.24-<0.62,NA,0.86,25,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,rehab,Total PCBs,PCBs,liver,NA,6,NA,NA,adult,male,geometric mean,7.36,<0.24-<0.62,NA,2.6,52,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,rehab,Total PCBs,PCBs,liver,NA,1,NA,NA,adult,unknown/mixed,n=1,1.2,<0.24-<0.62,NA,n=1,n=1,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,rehab,Total PCBs,PCBs,liver,NA,4,NA,NA,juvenile,female,geometric mean,0.95,<0.24-<0.62,NA,0.12,9.7,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,rehab,Total PCBs,PCBs,liver,NA,6,NA,NA,juvenile,male,geometric mean,2.27,<0.24-<0.62,NA,0.31,35.3,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,rehab,Dieldrin,organochlorine insecticides,liver,NA,8,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.25,0.10-1.20,NA,NA,NA,ppm,wet,no,none,none
206,Environmental contaminant leve,1991,1993,United States of America,Sharp-shinned hawk,Accipiter striatus,rehab,Pb,heavy metals,liver,NA,6,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.06,0.03-0.14,NA,NA,NA,ppm,wet,no,none,none
207,Heavy-metal concentrations in,not,reported,Turkey,Cinereous Vulture,Aegypius monachus,wild,As,heavy metals,tail feathers/tertials,calamus (vane not reported),43,25,NA,adult,unknown/mixed,arithmetic mean,0.118,95 ug/L,0.195,ND,1.159,ug/g,dry,no,none,none
207,Heavy-metal concentrations in,not,reported,Turkey,Cinereous Vulture,Aegypius monachus,wild,Cd,heavy metals,tail feathers/tertials,calamus (vane not reported),43,30,NA,adult,unknown/mixed,arithmetic mean,0.254,2 ug/L,1.589,ND,10.557,ug/g,dry,no,none,none
207,Heavy-metal concentrations in,not,reported,Turkey,Cinereous Vulture,Aegypius monachus,wild,Cr,heavy metals,tail feathers/tertials,calamus (vane not reported),43,25,NA,adult,unknown/mixed,arithmetic mean,2.505,65 ug/L,6.907,ND,37.243,ug/g,dry,no,none,none
207,Heavy-metal concentrations in,not,reported,Turkey,Cinereous Vulture,Aegypius monachus,wild,Cu,heavy metals,tail feathers/tertials,calamus (vane not reported),43,43,NA,adult,unknown/mixed,arithmetic mean,7.842,16 ug/L,3.027,0.158,13.353,ug/g,dry,no,none,none
207,Heavy-metal concentrations in,not,reported,Turkey,Cinereous Vulture,Aegypius monachus,wild,Hg,heavy metals,tail feathers/tertials,calamus (vane not reported),43,3,NA,adult,unknown/mixed,arithmetic mean,3.00E-03,29.5 ug/L,0.017,ND,0.115,ug/g,dry,no,none,none
207,Heavy-metal concentrations in,not,reported,Turkey,Cinereous Vulture,Aegypius monachus,wild,Ni,heavy metals,tail feathers/tertials,calamus (vane not reported),43,7,NA,adult,unknown/mixed,arithmetic mean,2.021,11 ug/L,5.452,ND,23.07,ug/g,dry,no,none,none
207,Heavy-metal concentrations in,not,reported,Turkey,Cinereous Vulture,Aegypius monachus,wild,Pb,heavy metals,tail feathers/tertials,calamus (vane not reported),43,11,NA,adult,unknown/mixed,arithmetic mean,0.666,16 ug/L,1.488,ND,4.862,ug/g,dry,no,none,none
207,Heavy-metal concentrations in,not,reported,Turkey,Cinereous Vulture,Aegypius monachus,wild,Zn,heavy metals,tail feathers/tertials,calamus (vane not reported),43,43,NA,adult,unknown/mixed,arithmetic mean,78.046,2.3 ug/L,19.906,39.055,145.605,ug/g,dry,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDT",organochlorine insecticides,brain,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.02,1.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDT",organochlorine insecticides,muscle,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.1,1.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDT",organochlorine insecticides,liver,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.16,1.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDT",organochlorine insecticides,kidney,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.04,1.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDT",organochlorine insecticides,brain,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDT",organochlorine insecticides,muscle,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.01,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDT",organochlorine insecticides,liver,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDT",organochlorine insecticides,kidney,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,4.00E-03,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDT",organochlorine insecticides,muscle,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,3.00E-03,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDT",organochlorine insecticides,liver,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.05,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDT",organochlorine insecticides,muscle,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,7.00E-02,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDT",organochlorine insecticides,liver,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.33,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDE",organochlorine insecticides,brain,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.04,3.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDE",organochlorine insecticides,muscle,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.13,3.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDE",organochlorine insecticides,liver,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.28,3.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDE",organochlorine insecticides,kidney,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.09,3.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDE",organochlorine insecticides,brain,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,3.00E-03,3.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDE",organochlorine insecticides,muscle,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.32,3.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDE",organochlorine insecticides,liver,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,3.00E-03,3.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDE",organochlorine insecticides,kidney,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.01,3.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDE",organochlorine insecticides,muscle,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,2.00E-03,3.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDE",organochlorine insecticides,liver,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.04,3.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDE",organochlorine insecticides,muscle,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,4.1,3.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDE",organochlorine insecticides,liver,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,7.3,3.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDD",organochlorine insecticides,brain,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.09,5.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDD",organochlorine insecticides,muscle,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.3,5.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDD",organochlorine insecticides,liver,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.7,5.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDD",organochlorine insecticides,kidney,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.09,5.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDD",organochlorine insecticides,brain,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.02,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDD",organochlorine insecticides,muscle,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.11,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDD",organochlorine insecticides,liver,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,3.00E-03,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDD",organochlorine insecticides,kidney,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDD",organochlorine insecticides,muscle,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,4.00E-03,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDD",organochlorine insecticides,liver,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDD",organochlorine insecticides,muscle,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,2.55,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,"p,p'-DDD",organochlorine insecticides,liver,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,4,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,brain,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.01,1.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,muscle,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.09,1.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,liver,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.13,1.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,kidney,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.04,1.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,brain,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,muscle,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,liver,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,kidney,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,muscle,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,liver,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,muscle,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,liver,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,brain,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,1.92,1.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,muscle,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,1.73,1.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,liver,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.67,1.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,kidney,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,1.61,1.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,brain,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.34,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,muscle,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.22,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,liver,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.01,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,kidney,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,muscle,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.11,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,liver,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,1.03,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,muscle,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,liver,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,1.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,brain,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.08,5.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,muscle,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.02,5.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,liver,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.27,5.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,kidney,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.14,5.00E-03,NA,NA,NA,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,brain,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.01,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,muscle,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.01,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,liver,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,kidney,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,ND,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,muscle,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.01,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
208,Persistent organochlorine pest,1999,2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,liver,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.26,5.00E-03,NA,n=1,n=1,ug/g,wet,no,none,none
